url	status	detail	timestamp	replay_url	capture_url	title
https://www.publico.pt/2014/10/27/economia/entrevista/quando-deitamos-comida-fora-isso-faz-subir-os-precos-1674211	captured_now	timestamp_parsed_from_record	20260326021228	https://arquivo.pt/save/now/20260326021228/https://www.publico.pt/2014/10/27/economia/entrevista/quando-deitamos-comida-fora-isso-faz-subir-os-precos-1674211	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2014/10/27/economia/entrevista/quando-deitamos-comida-fora-isso-faz-subir-os-precos-1674211	"""Quando deitamos comida fora, isso faz subir os preços"" | Entrevista | PÚBLICO"
https://www.publico.pt/2014/12/07/sociedade/noticia/desperdicio-de-comida-no-campo-e-na-fabrica-da-para-encher-todos-os-caixotes-do-lixo-do-pais-1678521	captured_now	timestamp_parsed_from_record	20260326021230	https://arquivo.pt/save/now/20260326021230/https://www.publico.pt/2014/12/07/sociedade/noticia/desperdicio-de-comida-no-campo-e-na-fabrica-da-para-encher-todos-os-caixotes-do-lixo-do-pais-1678521	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2014/12/07/sociedade/noticia/desperdicio-de-comida-no-campo-e-na-fabrica-da-para-encher-todos-os-caixotes-do-lixo-do-pais-1678521	Desperdício de comida no campo e na fábrica dá para encher todos os caixotes do lixo do país | REVISTA_2 | PÚBLICO
https://www.publico.pt/2014/12/14/sociedade/noticia/ha-comida-que-so-nao-vai-para-o-lixo-porque-e-doada-1679069	captured_now	timestamp_parsed_from_record	20260326021233	https://arquivo.pt/save/now/20260326021233/https://www.publico.pt/2014/12/14/sociedade/noticia/ha-comida-que-so-nao-vai-para-o-lixo-porque-e-doada-1679069	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2014/12/14/sociedade/noticia/ha-comida-que-so-nao-vai-para-o-lixo-porque-e-doada-1679069	Há comida que só não vai para o lixo porque é doada | Série Especial | PÚBLICO
https://www.publico.pt/2014/12/21/sociedade/noticia/o-que-ha-no-fundo-do-nosso-frigorifico-1679718	captured_now	timestamp_parsed_from_record	20260326021235	https://arquivo.pt/save/now/20260326021235/https://www.publico.pt/2014/12/21/sociedade/noticia/o-que-ha-no-fundo-do-nosso-frigorifico-1679718	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2014/12/21/sociedade/noticia/o-que-ha-no-fundo-do-nosso-frigorifico-1679718	O que há no fundo do nosso frigorífico | REVISTA_2 | PÚBLICO
https://www.publico.pt/2015/12/19/local/noticia/fruta-feia-expandese-para-o-porto-depois-de-evitar-200-toneladas-de-desperdicio-1717922	captured_now	timestamp_parsed_from_record	20260326021239	https://arquivo.pt/save/now/20260326021239/https://www.publico.pt/2015/12/19/local/noticia/fruta-feia-expandese-para-o-porto-depois-de-evitar-200-toneladas-de-desperdicio-1717922	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2015/12/19/local/noticia/fruta-feia-expandese-para-o-porto-depois-de-evitar-200-toneladas-de-desperdicio-1717922	Fruta Feia expande-se para o Porto depois de evitar 200 toneladas de desperdício | Alimentação | PÚBLICO
https://www.publico.pt/2016/01/18/p3/cronica/o-amor-e-mais-forte-que-o-tempo-1825128	captured_now	timestamp_parsed_from_record	20260326021241	https://arquivo.pt/save/now/20260326021241/https://www.publico.pt/2016/01/18/p3/cronica/o-amor-e-mais-forte-que-o-tempo-1825128	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2016/01/18/p3/cronica/o-amor-e-mais-forte-que-o-tempo-1825128	O amor é mais forte que o tempo | Megafone | PÚBLICO
https://www.publico.pt/2016/11/24/p3/noticia/fruta-feia-vai-salvar-15-toneladas-de-frutas-e-legumes-em-matosinhos-1826983	captured_now	timestamp_parsed_from_record	20260326021243	https://arquivo.pt/save/now/20260326021243/https://www.publico.pt/2016/11/24/p3/noticia/fruta-feia-vai-salvar-15-toneladas-de-frutas-e-legumes-em-matosinhos-1826983	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2016/11/24/p3/noticia/fruta-feia-vai-salvar-15-toneladas-de-frutas-e-legumes-em-matosinhos-1826983	Fruta Feia vai salvar 1,5 toneladas de frutas e legumes em Matosinhos | Sustentabilidade | PÚBLICO
https://www.publico.pt/2016/11/28/p3/noticia/compostagem-em-apenas-24-horas-sim-e-possivel-1826995	captured_now	timestamp_parsed_from_record	20260326021245	https://arquivo.pt/save/now/20260326021245/https://www.publico.pt/2016/11/28/p3/noticia/compostagem-em-apenas-24-horas-sim-e-possivel-1826995	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2016/11/28/p3/noticia/compostagem-em-apenas-24-horas-sim-e-possivel-1826995	Compostagem em apenas 24 horas? Sim, é possível | Inovação | PÚBLICO
https://www.publico.pt/2017/05/26/sociedade/entrevista/num-mundo-de-abundancia-infinita-nao-teria-importancia-rejeitar-cenouras-tortas-1773472	captured_now	timestamp_parsed_from_record	20260326021248	https://arquivo.pt/save/now/20260326021248/https://www.publico.pt/2017/05/26/sociedade/entrevista/num-mundo-de-abundancia-infinita-nao-teria-importancia-rejeitar-cenouras-tortas-1773472	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2017/05/26/sociedade/entrevista/num-mundo-de-abundancia-infinita-nao-teria-importancia-rejeitar-cenouras-tortas-1773472	“Nos países ricos já comemos mais do que o que nos faz bem” | Entrevista | PÚBLICO
https://www.publico.pt/2017/11/08/sociedade/noticia/combate-ao-desperdicio-alimentar-tera-plataforma-e-regime-de-doacao-mais-simples-1791876	captured_now	timestamp_parsed_from_record	20260326021250	https://arquivo.pt/save/now/20260326021250/https://www.publico.pt/2017/11/08/sociedade/noticia/combate-ao-desperdicio-alimentar-tera-plataforma-e-regime-de-doacao-mais-simples-1791876	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2017/11/08/sociedade/noticia/combate-ao-desperdicio-alimentar-tera-plataforma-e-regime-de-doacao-mais-simples-1791876	Combate ao desperdício alimentar terá plataforma e regime de doação mais simples | Capoulas Santos | PÚBLICO
